"solute","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.1753e+22,1,0.001804,0.032804,0.1145,0
1.1747e+22,1,0.0018095,0.032809,0.1145,0
1.174e+22,1,0.001815,0.032815,0.1145,0
1.1734e+22,1,0.0018205,0.032821,0.1145,0
1.1727e+22,1,0.001826,0.032826,0.1145,0
1.1721e+22,1,0.0018315,0.032832,0.1145,0
1.1715e+22,1,0.001837,0.032837,0.1145,0
1.1709e+22,1,0.0018425,0.032842,0.1145,0
1.1702e+22,1,0.001848,0.032848,0.1145,0
1.1696e+22,1,0.0018535,0.032853,0.1145,0
1.169e+22,1,0.001859,0.032859,0.1145,0
1.1683e+22,1,0.0018645,0.032864,0.1145,0
1.1677e+22,1,0.00187,0.03287,0.1145,0
1.1671e+22,1,0.0018755,0.032876,0.1145,0
1.1665e+22,1,0.001881,0.032881,0.1145,0
1.1658e+22,1,0.0018865,0.032887,0.1145,0
1.1652e+22,1,0.001892,0.032892,0.1145,0
1.1646e+22,1,0.0018975,0.032897,0.1145,0
1.1639e+22,1,0.001903,0.032903,0.1145,0
1.1633e+22,1,0.0019085,0.032908,0.1145,0
1.1625e+22,1,0.001914,0.032914,0.1145,0
1.1618e+22,1,0.0019195,0.03292,0.1145,0
1.161e+22,1,0.001925,0.032925,0.1145,0
1.1603e+22,1,0.0019305,0.032931,0.1145,0
1.1596e+22,1,0.001936,0.032936,0.1145,0
1.1588e+22,1,0.0019415,0.032942,0.1145,0
1.1581e+22,1,0.001947,0.032947,0.1145,0
1.1573e+22,1,0.0019525,0.032952,0.1145,0
1.1566e+22,1,0.001958,0.032958,0.1145,0
1.1558e+22,1,0.0019635,0.032963,0.1145,0
1.1551e+22,1,0.001969,0.032969,0.1145,0
1.1544e+22,1,0.0019745,0.032975,0.1145,0
1.1536e+22,1,0.00198,0.03298,0.1145,0
1.1529e+22,1,0.0019855,0.032986,0.1145,0
1.1521e+22,1,0.001991,0.032991,0.1145,0
1.1514e+22,1,0.0019965,0.032997,0.1145,0
1.1507e+22,1,0.002002,0.033002,0.1145,0
1.1499e+22,1,0.0020075,0.033007,0.1145,0
1.1492e+22,1,0.002013,0.033013,0.1145,0
1.1484e+22,1,0.0020185,0.033018,0.1145,0
1.1477e+22,1,0.002024,0.033024,0.1145,0
1.147e+22,1,0.0020295,0.03303,0.1145,0
1.1462e+22,1,0.002035,0.033035,0.1145,0
1.1455e+22,1,0.0020405,0.033041,0.1145,0
1.1447e+22,1,0.002046,0.033046,0.1145,0
1.144e+22,1,0.0020515,0.033051,0.1145,0
1.1433e+22,1,0.002057,0.033057,0.1145,0
1.1425e+22,1,0.0020625,0.033062,0.1145,0
1.1418e+22,1,0.002068,0.033068,0.1145,0
1.141e+22,1,0.0020735,0.033073,0.1145,0
1.1403e+22,1,0.002079,0.033079,0.1145,0
1.1396e+22,1,0.0020845,0.033085,0.1145,0
1.1388e+22,1,0.00209,0.03309,0.1145,0
1.1381e+22,1,0.0020955,0.033096,0.1145,0
1.1373e+22,1,0.002101,0.033101,0.1145,0
1.1365e+22,1,0.0021065,0.033106,0.1145,0
1.1357e+22,1,0.002112,0.033112,0.1145,0
1.1348e+22,1,0.0021175,0.033117,0.1145,0
1.1339e+22,1,0.002123,0.033123,0.1145,0
1.1331e+22,1,0.0021285,0.033128,0.1145,0
1.1322e+22,1,0.002134,0.033134,0.1145,0
1.1313e+22,1,0.0021395,0.03314,0.1145,0
1.1305e+22,1,0.002145,0.033145,0.1145,0
1.1296e+22,1,0.0021505,0.033151,0.1145,0
1.1288e+22,1,0.002156,0.033156,0.1145,0
1.1279e+22,1,0.0021615,0.033161,0.1145,0
1.127e+22,1,0.002167,0.033167,0.1145,0
1.1262e+22,1,0.0021725,0.033172,0.1145,0
1.1253e+22,1,0.002178,0.033178,0.1145,0
1.1244e+22,1,0.0021835,0.033184,0.1145,0
1.1236e+22,1,0.002189,0.033189,0.1145,0
1.1227e+22,1,0.0021945,0.033195,0.1145,0
1.1219e+22,1,0.0022,0.0332,0.1145,0
1.121e+22,1,0.0022055,0.033206,0.1145,0
1.1201e+22,1,0.002211,0.033211,0.1145,0
1.1193e+22,1,0.0022165,0.033216,0.1145,0
1.1184e+22,1,0.002222,0.033222,0.1145,0
1.1176e+22,1,0.0022275,0.033227,0.1145,0
1.1167e+22,1,0.002233,0.033233,0.1145,0
1.1159e+22,1,0.0022385,0.033239,0.1145,0
1.115e+22,1,0.002244,0.033244,0.1145,0
1.1141e+22,1,0.0022495,0.03325,0.1145,0
1.1133e+22,1,0.002255,0.033255,0.1145,0
1.1124e+22,1,0.0022605,0.03326,0.1145,0
1.1116e+22,1,0.002266,0.033266,0.1145,0
1.1107e+22,1,0.0022715,0.033271,0.1145,0
1.1099e+22,1,0.002277,0.033277,0.1145,0
1.109e+22,1,0.0022825,0.033282,0.1145,0
1.1081e+22,1,0.002288,0.033288,0.1145,0
1.1071e+22,1,0.0022935,0.033294,0.1145,0
1.1061e+22,1,0.002299,0.033299,0.1145,0
1.1051e+22,1,0.0023045,0.033305,0.1145,0
1.1041e+22,1,0.00231,0.03331,0.1145,0
1.1032e+22,1,0.0023155,0.033315,0.1145,0
1.1022e+22,1,0.002321,0.033321,0.1145,0
1.1012e+22,1,0.0023265,0.033326,0.1145,0
1.1002e+22,1,0.002332,0.033332,0.1145,0
1.0992e+22,1,0.0023375,0.033337,0.1145,0
1.0982e+22,1,0.002343,0.033343,0.1145,0
1.0972e+22,1,0.0023485,0.033349,0.1145,0
1.0962e+22,1,0.002354,0.033354,0.1145,0
1.0953e+22,1,0.0023595,0.03336,0.1145,0
1.0943e+22,1,0.002365,0.033365,0.1145,0
1.0933e+22,1,0.0023705,0.03337,0.1145,0
1.0923e+22,1,0.002376,0.033376,0.1145,0
1.0913e+22,1,0.0023815,0.033381,0.1145,0
1.0904e+22,1,0.002387,0.033387,0.1145,0
