"solute","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.3706e+20,1,0.00082,0.00082,0.066032,0
2.3627e+20,1,0.000824,0.000824,0.066032,0
2.3549e+20,1,0.000828,0.000828,0.066032,0
2.3471e+20,1,0.000832,0.000832,0.066032,0
2.3392e+20,1,0.000836,0.000836,0.066032,0
2.3314e+20,1,0.00084,0.00084,0.066032,0
2.3236e+20,1,0.000844,0.000844,0.066032,0
2.3157e+20,1,0.000848,0.000848,0.066032,0
2.3079e+20,1,0.000852,0.000852,0.066032,0
2.3e+20,1,0.000856,0.000856,0.066032,0
2.2922e+20,1,0.00086,0.00086,0.066032,0
2.2844e+20,1,0.000864,0.000864,0.066032,0
2.2765e+20,1,0.000868,0.000868,0.066032,0
2.2687e+20,1,0.000872,0.000872,0.066032,0
2.2609e+20,1,0.000876,0.000876,0.066032,0
2.253e+20,1,0.00088,0.00088,0.066032,0
2.2452e+20,1,0.000884,0.000884,0.066032,0
2.2374e+20,1,0.000888,0.000888,0.066032,0
2.2295e+20,1,0.000892,0.000892,0.066032,0
2.2217e+20,1,0.000896,0.000896,0.066032,0
2.2139e+20,1,0.0009,0.0009,0.066032,0
2.206e+20,1,0.000904,0.000904,0.066032,0
2.1982e+20,1,0.000908,0.000908,0.066032,0
2.1904e+20,1,0.000912,0.000912,0.066032,0
2.1825e+20,1,0.000916,0.000916,0.066032,0
2.1747e+20,1,0.00092,0.00092,0.066032,0
2.1669e+20,1,0.000924,0.000924,0.066032,0
2.159e+20,1,0.000928,0.000928,0.066032,0
2.1512e+20,1,0.000932,0.000932,0.066032,0
2.1434e+20,1,0.000936,0.000936,0.066032,0
2.1355e+20,1,0.00094,0.00094,0.066032,0
2.1276e+20,1,0.000944,0.000944,0.066032,0
2.1197e+20,1,0.000948,0.000948,0.066032,0
2.1118e+20,1,0.000952,0.000952,0.066032,0
2.1039e+20,1,0.000956,0.000956,0.066032,0
2.096e+20,1,0.00096,0.00096,0.066032,0
2.0881e+20,1,0.000964,0.000964,0.066032,0
2.0802e+20,1,0.000968,0.000968,0.066032,0
2.0723e+20,1,0.000972,0.000972,0.066032,0
2.0644e+20,1,0.000976,0.000976,0.066032,0
2.0565e+20,1,0.00098,0.00098,0.066032,0
2.0487e+20,1,0.000984,0.000984,0.066032,0
2.0408e+20,1,0.000988,0.000988,0.066032,0
2.0329e+20,1,0.000992,0.000992,0.066032,0
2.025e+20,1,0.000996,0.000996,0.066032,0
2.0171e+20,1,0.001,0.001,0.066032,0
2.0092e+20,1,0.001004,0.001004,0.066032,0
2.0013e+20,1,0.001008,0.001008,0.066032,0
1.9934e+20,1,0.001012,0.001012,0.066032,0
1.9855e+20,1,0.001016,0.001016,0.066032,0
1.9776e+20,1,0.00102,0.00102,0.066032,0
1.9697e+20,1,0.001024,0.001024,0.066032,0
1.9618e+20,1,0.001028,0.001028,0.066032,0
1.9539e+20,1,0.001032,0.001032,0.066032,0
1.9461e+20,1,0.001036,0.001036,0.066032,0
1.9384e+20,1,0.00104,0.00104,0.066032,0
1.9305e+20,1,0.001044,0.001044,0.066032,0
1.9227e+20,1,0.001048,0.001048,0.066032,0
1.9148e+20,1,0.001052,0.001052,0.066032,0
1.9069e+20,1,0.001056,0.001056,0.066032,0
1.8991e+20,1,0.00106,0.00106,0.066032,0
1.8912e+20,1,0.001064,0.001064,0.066032,0
1.8833e+20,1,0.001068,0.001068,0.066032,0
1.8755e+20,1,0.001072,0.001072,0.066032,0
1.8675e+20,1,0.001076,0.001076,0.066032,0
1.8596e+20,1,0.00108,0.00108,0.066032,0
1.8517e+20,1,0.001084,0.001084,0.066032,0
1.8437e+20,1,0.001088,0.001088,0.066032,0
1.8358e+20,1,0.001092,0.001092,0.066032,0
1.8279e+20,1,0.001096,0.001096,0.066032,0
1.82e+20,1,0.0011,0.0011,0.066032,0
1.812e+20,1,0.001104,0.001104,0.066032,0
1.8041e+20,1,0.001108,0.001108,0.066032,0
1.7962e+20,1,0.001112,0.001112,0.066032,0
1.7883e+20,1,0.001116,0.001116,0.066032,0
1.7802e+20,1,0.00112,0.00112,0.066032,0
1.7723e+20,1,0.001124,0.001124,0.066032,0
1.7644e+20,1,0.001128,0.001128,0.066032,0
1.7565e+20,1,0.001132,0.001132,0.066032,0
1.7486e+20,1,0.001136,0.001136,0.066032,0
1.7407e+20,1,0.00114,0.00114,0.066032,0
1.7328e+20,1,0.001144,0.001144,0.066032,0
1.7249e+20,1,0.001148,0.001148,0.066032,0
1.717e+20,1,0.001152,0.001152,0.066032,0
1.7091e+20,1,0.001156,0.001156,0.066032,0
1.7013e+20,1,0.00116,0.00116,0.066032,0
1.6934e+20,1,0.001164,0.001164,0.066032,0
1.6855e+20,1,0.001168,0.001168,0.066032,0
1.6776e+20,1,0.001172,0.001172,0.066032,0
1.6697e+20,1,0.001176,0.001176,0.066032,0
1.6618e+20,1,0.00118,0.00118,0.066032,0
1.6539e+20,1,0.001184,0.001184,0.066032,0
1.646e+20,1,0.001188,0.001188,0.066032,0
1.6381e+20,1,0.001192,0.001192,0.066032,0
1.6302e+20,1,0.001196,0.001196,0.066032,0
1.6223e+20,1,0.0012,0.0012,0.066032,0
1.6144e+20,1,0.001204,0.001204,0.066032,0
1.6065e+20,1,0.001208,0.001208,0.066032,0
1.5985e+20,1,0.001212,0.001212,0.066032,0
1.5906e+20,1,0.001216,0.001216,0.066032,0
1.5826e+20,1,0.00122,0.00122,0.066032,0
1.5747e+20,1,0.001224,0.001224,0.066032,0
1.5667e+20,1,0.001228,0.001228,0.066032,0
1.5588e+20,1,0.001232,0.001232,0.066032,0
1.5508e+20,1,0.001236,0.001236,0.066032,0
1.5429e+20,1,0.00124,0.00124,0.066032,0
1.5349e+20,1,0.001244,0.001244,0.066032,0
1.527e+20,1,0.001248,0.001248,0.066032,0
1.519e+20,1,0.001252,0.001252,0.066032,0
1.5111e+20,1,0.001256,0.001256,0.066032,0
1.5031e+20,1,0.00126,0.00126,0.066032,0
1.4952e+20,1,0.001264,0.001264,0.066032,0
1.4872e+20,1,0.001268,0.001268,0.066032,0
1.4793e+20,1,0.001272,0.001272,0.066032,0
1.4713e+20,1,0.001276,0.001276,0.066032,0
1.4634e+20,1,0.00128,0.00128,0.066032,0
1.4555e+20,1,0.001284,0.001284,0.066032,0
1.4475e+20,1,0.001288,0.001288,0.066032,0
1.4396e+20,1,0.001292,0.001292,0.066032,0
1.4317e+20,1,0.001296,0.001296,0.066032,0
1.4238e+20,1,0.0013,0.0013,0.066032,0
1.4158e+20,1,0.001304,0.001304,0.066032,0
1.4079e+20,1,0.001308,0.001308,0.066032,0
1.4e+20,1,0.001312,0.001312,0.066032,0
1.3921e+20,1,0.001316,0.001316,0.066032,0
1.3841e+20,1,0.00132,0.00132,0.066032,0
1.3762e+20,1,0.001324,0.001324,0.066032,0
1.3683e+20,1,0.001328,0.001328,0.066032,0
1.3604e+20,1,0.001332,0.001332,0.066032,0
1.3524e+20,1,0.001336,0.001336,0.066032,0
1.3445e+20,1,0.00134,0.00134,0.066032,0
1.3366e+20,1,0.001344,0.001344,0.066032,0
1.3286e+20,1,0.001348,0.001348,0.066032,0
1.3206e+20,1,0.001352,0.001352,0.066032,0
1.3126e+20,1,0.001356,0.001356,0.066032,0
1.3047e+20,1,0.00136,0.00136,0.066032,0
1.2967e+20,1,0.001364,0.001364,0.066032,0
1.2887e+20,1,0.001368,0.001368,0.066032,0
1.2807e+20,1,0.001372,0.001372,0.066032,0
